facility_id,facility_name,facility_type,ward_name,lga_name,sen_district,state_name,ownership,longitude,latitude,longitude_clean,lon_format,latitude_clean,lat_format,coord_status,duplicate_of,mif_lon,mif_lat,med_officers,nurses_midwives,chews,lab_scientists,pharm_techs,personnel_score,sen_rank,_merge,canonical_lon,canonical_lat,geometry_source,geometry_note
HF00586,Tivngoko Primary Health Centre,Primary Health Centre,Tivzana,Irongori,Tivbetu Central,Tivbetu State,Public,7.802457,10.892201,7.802457,plain,10.892201,plain,ok,,7.802457,10.892201,0.0,7.0,6.0,2.0,1.0,33.1,23.0,both,7.802457,10.892201,mif_consistent_with_register,
HF01033,Irozari Comprehensive Health Centre,Comprehensive Health Centre,Gwonashi,Josmiba,Supwasa Central,Supwasa State,Public,10.424916,10.374908,10.424916,plain,10.374908,plain,ok,,,,,,,,,,,left_only,10.424916,10.374908,register,
HF00469,Olutsini Health Post,Health Post,Sokmimi,NGETIJA,Agbzatu South,Agbzatu State,Public,7.397743,9.157751,7.397743,plain,9.157751,plain,ok,,7.397743,9.157751,0.0,0.0,1.0,0.0,0.0,1.3,63.0,both,7.397743,9.157751,mif_consistent_with_register,
HF00540,Josrishi Health Post,Health Post,Yelnuba,Uzoberi,Tivbetu North,Tivbetu State,Public,8.812666,10.40768,8.812666,plain,10.40768,plain,ok,,8.812666,10.40768,0.0,0.0,0.0,1.0,0.0,3.8,79.0,both,8.812666,10.40768,mif_consistent_with_register,
HF00836,Lokkoma Primary Health Centre,Primary Health Centre,Dairili,Dutkeni,Uzojina Central,Uzojina State,Private,9.633994,8.617211,9.633994,plain,8.617211,plain,ok,,9.633994,8.617211,0.0,6.0,0.0,1.0,1.0,19.6,33.0,both,9.633994,8.617211,mif_consistent_with_register,
HF00529,Okeludu Primary Health Centre,Primary Health Centre,Ngebana,Hansaba,Tivbetu North,Tivbetu State,Public,8.617094,9.942694,8.617094,plain,9.942694,plain,ok,,8.617094,9.942694,0.0,3.0,4.0,2.0,1.0,22.2,37.0,both,8.617094,9.942694,mif_consistent_with_register,
HF00240,Tamsali Comprehensive Health Centre,Comprehensive Health Centre,Zammiwa,Yobkosa-South,Agbzatu North,Agbzatu State,Public,7.152962,7.587244,7.152962,plain,7.587244,plain,ok,,,,,,,,,,,left_only,7.152962,7.587244,register,
HF01270,Gwolani Primary Health Centre,Primary Health Centre,Bantsile,Nasnadu,Agbkeko South,Agbkeko State,Public,9.777677,10.31171,9.777677,plain,10.31171,plain,ok,,9.777677,10.31171,1.0,0.0,6.0,2.0,1.0,26.7,19.0,both,9.777677,10.31171,mif_consistent_with_register,
HF00458,Hankemi Primary Health Centre,Primary Health Centre,Agbkota,BANNGONO,Agbzatu South,Agbzatu State,Faith-based,7.341541,8.963465,7.341541,plain,8.963465,plain,ok,,7.341541,8.963465,2.0,0.0,5.0,2.0,1.0,33.7,16.0,both,7.341541,8.963465,mif_consistent_with_register,
HF00420,Irodesa Primary Health Centre,Primary Health Centre,Kadmaja,Oketsifa,Agbzatu South,Agbzatu State,Public,,,,missing,,missing,missing_coordinates,,7.969425,8.716564,2.0,2.0,5.0,0.0,0.0,27.0,26.0,both,7.969425,8.716564,mif_only_register_missing,
HF00264,Ademawo Primary Health Centre,Primary Health Centre,Tivlawa,Agbmita,Agbzatu North,Agbzatu State,Private,7.967791,7.894853,7.967791,plain,7.894853,plain,ok,,7.967791,7.894853,0.0,0.0,4.0,1.0,1.0,12.2,66.0,both,7.967791,7.894853,mif_consistent_with_register,
HF01104,Tamwani Comprehensive Health Centre,Comprehensive Health Centre,Agbdeni,Loknaba,Supwasa South,Supwasa State,Private,8.916813,11.497722,8.916813,plain,11.497722,plain,ok,,,,,,,,,,,left_only,8.916813,11.497722,register,
HF00920,Eketsiyi Health Post,Health Post,Yobkono,Banluwo,Uzojina South,Uzojina State,Public,8.746025,8.414476,8.746025,plain,8.414476,plain,ok,,,,,,,,,,,left_only,8.746025,8.414476,register,
HF01084,Katkele Primary Health Centre,Primary Health Centre,Shaketa,Ekedeta-East ,Supwasa South,Supwasa State,Public,9.735351,11.534799,9.735351,plain,11.534799,plain,ok,,9.735351,11.534799,1.0,1.0,2.0,2.0,0.0,20.4,25.0,both,9.735351,11.534799,mif_consistent_with_register,
HF00947,Adelani Health Post,Health Post,Uzotsija,Adekeni ,Supwasa North,Supwasa State,Public,9.572284,10.990339,9.572284,plain,10.990339,plain,ok,,9.572284,10.990339,0.0,0.0,0.0,0.0,0.0,0.0,38.0,both,9.572284,10.990339,mif_consistent_with_register,
HF00906,Birmaba General Hospital,General Hospital,Katlale,Hansatu,Uzojina South,Uzojina State,Public,9.11739,9.237454,9.11739,plain,9.237454,plain,ok,,9.11739,9.237454,2.0,19.0,19.0,6.0,4.0,86.4,2.0,both,9.11739,9.237454,mif_consistent_with_register,
HF00431,Yobtifa Cottage Hospital,Cottage Hospital,Oludude,Oketsifa ,Agbzatu South,Agbzatu State,Faith-based,7.906886,8.425708,7.906886,plain,8.425708,plain,ok,,7.906886,8.425708,0.0,6.0,14.0,5.0,3.0,55.4,8.0,both,7.906886,8.425708,mif_consistent_with_register,
HF00203,Funkota Health Post,Health Post,Ibanana,Adenaja,Kukrima South,Kukrima State,Public,6.759104,10.578527,6.759104,plain,10.578527,plain,ok,,6.759104,10.578527,1.0,3.0,3.0,1.0,0.0,22.1,38.0,both,6.759104,10.578527,mif_consistent_with_register,
HF00184,Bantsiyi Primary Health Centre,Primary Health Centre,Dainali,Daizade LGA,Kukrima South,Kukrima State,Public,6.523993,10.49626,6.523993,plain,10.49626,plain,ok,,6.523993,10.49626,1.0,4.0,13.0,3.0,1.0,47.7,17.0,both,6.523993,10.49626,mif_consistent_with_register,
HF00178,Adekoja Comprehensive Health Centre,Comprehensive Health Centre,Baujina,Daizade,Kukrima South,Kukrima State,Private,6.17052,10.410985,6.17052,plain,10.410985,plain,ok,,6.17052,10.410985,4.0,10.0,1.0,2.0,5.0,69.6,6.0,both,6.17052,10.410985,mif_consistent_with_register,
HF00937,Maltsiyi Primary Health Centre,Primary Health Centre,Josmatu,Zamberi-North,Uzojina South,Uzojina State,Public,8.729747,8.717338,8.729747,plain,8.717338,plain,ok,,8.729747,8.717338,0.0,1.0,10.0,3.0,1.0,29.4,27.0,both,8.729747,8.717338,mif_consistent_with_register,
HF01271,Shaduna Comprehensive Health Centre,Comprehensive Health Centre,Bantsile,Nasnadu,Agbkeko South,Agbkeko State,Private,19.692101,10.283345,19.692101,plain,10.283345,plain,ok,,9.805692,10.283345,5.0,11.0,2.0,2.0,1.0,66.3,4.0,both,9.805692,10.283345,mif_preferred_register_unreliable,"Register coordinate (19.692101, 10.283345) is 1081.6 km from the MIF point and not explained by an axis swap. Register value falls outside the boundary extent; MIF point used. FLAGGED FOR MANUAL FIELD VERIFICATION."
HF01293,Riyyoyi General Hospital,General Hospital,Ekejini,ENUMIJA,Agbkeko South,Agbkeko State,Public,10.706274,10.240565,10.706274,plain,10.240565,plain,ok,,10.706274,10.240565,0.0,0.0,17.0,12.0,8.0,45.0,11.0,both,10.706274,10.240565,mif_consistent_with_register,
HF00083,Hantisa Comprehensive Health Centre,Comprehensive Health Centre,Lokdushi,Ekejisa-North,Kukrima North,Kukrima State,Public,5.69673,9.468527,5.69673,plain,9.468527,plain,ok,,5.69673,9.468527,5.0,11.0,12.0,0.0,2.0,74.9,4.0,both,5.69673,9.468527,mif_consistent_with_register,
HF00159,Malduwo Primary Health Centre,Primary Health Centre,Birwari,Wurmashi,Kukrima Central,Kukrima State,Public,7.232863,9.979617,7.232863,plain,9.979617,plain,ok,,7.232863,9.979617,0.0,4.0,1.0,1.0,1.0,16.7,41.0,both,7.232863,9.979617,mif_consistent_with_register,
HF00086,Jostita Primary Health Centre,Primary Health Centre,Sokjitu,Ekejisa-North,Kukrima North,Kukrima State,Public,5.772775,9.779541,5.772775,plain,9.779541,plain,ok,,5.772775,9.779541,0.0,4.0,8.0,2.0,1.0,29.4,31.0,both,5.772775,9.779541,mif_consistent_with_register,
HF00154,Shalana Primary Health Centre,Primary Health Centre,Hanluta,Wurmashi LGA,Kukrima Central,Kukrima State,Public,7.337601,10.099004,7.337601,plain,10.099004,plain,ok,,7.337601,10.099004,1.0,2.0,4.0,0.0,1.0,20.8,35.0,both,7.337601,10.099004,mif_consistent_with_register,
HF00885,Bauwaru Primary Health Centre,Primary Health Centre,Umurifa,Uzorisa,Uzojina South,Uzojina State,Public,8.560145,9.157302,8.560145,plain,9.157302,plain,ok,,8.560145,9.157302,3.0,7.0,5.0,1.0,1.0,52.7,6.0,both,8.560145,9.157302,mif_consistent_with_register,
HF00634,Ngetsidu Primary Health Centre,Primary Health Centre,Hanluri,Joskeru,Tivbetu South,Tivbetu State,Public,8.371635,11.02418,8.371635,plain,11.02418,plain,ok,,8.371635,11.02418,1.0,1.0,3.0,1.0,1.0,21.2,47.0,both,8.371635,11.02418,mif_consistent_with_register,
HF00126,Wurmini Primary Health Centre,Primary Health Centre,Kadjina,Agbjide,Kukrima Central,Kukrima State,Public,6.682408,9.132827,6.682408,plain,9.132827,plain,ok,,6.682408,9.132827,0.0,3.0,6.0,1.0,0.0,17.7,38.0,both,6.682408,9.132827,mif_consistent_with_register,
HF00523,Zamyodu Primary Health Centre,Primary Health Centre,Ibarima,Agbzawa-South,Tivbetu North,Tivbetu State,Public,8.339937,9.618947,8.339937,plain,9.618947,plain,ok,,8.339937,9.618947,1.0,5.0,3.0,2.0,1.0,33.3,19.0,both,8.339937,9.618947,mif_consistent_with_register,
HF00824,Kadsadu Cottage Hospital,Cottage Hospital,Adetsidu,Daishali Central,Uzojina Central,Uzojina State,Public,9.306646,8.128605,9.306646,plain,8.128605,plain,ok,,9.306646,8.128605,3.0,3.0,8.0,0.0,0.0,41.1,16.0,both,9.306646,8.128605,mif_consistent_with_register,
HF01142,Zamtsili Primary Health Centre,Primary Health Centre,Bauyoyi,Sokmiri,Agbkeko North,Agbkeko State,Public,9.770981,9.088231,9.770981,plain,9.088231,plain,ok,,9.770981,9.088231,0.0,2.0,3.0,1.0,1.0,15.1,33.0,both,9.770981,9.088231,mif_consistent_with_register,
HF00620,Ekemide Health Post,Health Post,Enurawo,Tivbani,Tivbetu Central,Tivbetu State,Public,7.633096,10.558365,7.633096,plain,10.558365,plain,ok,,7.633096,10.558365,0.0,3.0,1.0,1.0,0.0,11.3,50.0,both,7.633096,10.558365,mif_consistent_with_register,
HF00976,Gwodusa Comprehensive Health Centre,Comprehensive Health Centre,Okenuko,WURYONA,Supwasa North,Supwasa State,Public,9.797223,10.381944,9.797223,plain,10.381944,plain,ok,,9.797223,10.381944,0.0,2.0,4.0,2.0,0.0,16.8,17.0,both,9.797223,10.381944,mif_consistent_with_register,
HF01008,Yobngoli Cottage Hospital,Cottage Hospital,Irozari,Funkedu,Supwasa Central,Supwasa State,Public,10.291289,11.391382,10.291289,plain,11.391382,plain,ok,,10.291289,11.391382,1.0,10.0,20.0,1.0,0.0,52.8,20.0,both,10.291289,11.391382,mif_consistent_with_register,
HF00711,Biryono Primary Health Centre,Primary Health Centre,Maldule,Tivrafa-West,Uzojina North,Uzojina State,Public,9.188483,7.66625,9.188483,plain,7.66625,plain,ok,,9.188483,7.66625,0.0,1.0,2.0,3.0,2.0,22.6,36.0,both,9.188483,7.66625,mif_consistent_with_register,
HF00949,Dutride General Hospital,General Hospital,Okezari,Adekeni,Supwasa North,Supwasa State,Public,"9,611282","10,806318",9.611282,comma_decimal,10.806318,comma_decimal,ok,,9.611282,10.806318,2.0,2.0,9.0,0.0,0.0,32.1,10.0,both,9.611282,10.806318,mif_consistent_with_register,
HF00739,Umukode Primary Health Centre,Primary Health Centre,Enumitu,Agbkotu-South,Uzojina North,Uzojina State,Public,8.295702,8.061593,8.295702,plain,8.061593,plain,ok,,8.295702,8.061593,1.0,1.0,0.0,1.0,1.0,17.4,44.0,both,8.295702,8.061593,mif_consistent_with_register,
HF00354,Shatsidu Comprehensive Health Centre,Comprehensive Health Centre,Shabeli,Zamkeri,Agbzatu Central,Agbzatu State,Public,6.976663,8.633944,6.976663,plain,8.633944,plain,ok,,6.976663,8.633944,1.0,4.0,11.0,1.0,2.0,41.0,8.0,both,6.976663,8.633944,mif_consistent_with_register,
HF01054,Ibaluta Primary Health Centre,Primary Health Centre,Wurtsiwa,Katdudu,Supwasa Central,Supwasa State,Public,10.115378,10.493284,10.115378,plain,10.493284,plain,ok,,10.115378,10.493284,0.0,8.0,9.0,2.0,0.0,35.7,47.0,both,10.115378,10.493284,mif_consistent_with_register,
HF00848,Yelluta Health Post,Health Post,Uzolaba,Adelaja-North LGA,Uzojina Central,Uzojina State,Public,-2.025305,8.528982,-2.025305,plain,8.528982,plain,ok,,9.431524,8.528982,0.0,1.0,2.0,0.0,0.0,4.6,59.0,both,9.431524,8.528982,mif_preferred_register_unreliable,"Register coordinate (-2.025305, 8.528982) is 1259.8 km from the MIF point and not explained by an axis swap. Register value falls outside the boundary extent; MIF point used. FLAGGED FOR MANUAL FIELD VERIFICATION."
HF00967,Olunadu Comprehensive Health Centre,Comprehensive Health Centre,Shazama,Wuryona,Supwasa North,Supwasa State,Public,9.648412,10.62545,9.648412,plain,10.62545,plain,ok,,9.648412,10.62545,0.0,6.0,3.0,0.0,0.0,16.3,19.0,both,9.648412,10.62545,mif_consistent_with_register,
HF00524,Dutdude Comprehensive Health Centre,Comprehensive Health Centre,Ibarima,AgbzawaSouth,Tivbetu North,Tivbetu State,Public,8.420957,9.544625,8.420957,plain,9.544625,plain,ok,,8.420957,9.544625,2.0,6.0,10.0,2.0,0.0,49.2,9.0,both,8.420957,9.544625,mif_consistent_with_register,
HF01167,Funnana Health Post,Health Post,Agbmama,Ngenuta-Central,Agbkeko North,Agbkeko State,Public,10.109794,8.527238,10.109794,plain,8.527238,plain,ok,,10.109794,8.527238,0.0,1.0,1.0,0.0,0.0,3.4,49.0,both,10.109794,8.527238,mif_consistent_with_register,
HF00907,Ibamana Primary Health Centre,Primary Health Centre,Katlale,Hansatu,Uzojina South,Uzojina State,Public,9.108846,9.398758,9.108846,plain,9.398758,plain,ok,,9.108846,9.398758,2.0,0.0,3.0,0.0,0.0,20.3,38.0,both,9.108846,9.398758,mif_consistent_with_register,
HF01267,Ibarani Health Post,Health Post,Funzata,Zamjidu,Agbkeko Central,Agbkeko State,Public,9.815728,10.058363,9.815728,plain,10.058363,plain,ok,,9.815728,10.058363,0.0,0.0,3.0,0.0,0.0,3.8,70.0,both,9.815728,10.058363,mif_consistent_with_register,
HF00286,Daingodu Primary Health Centre,Primary Health Centre,Riysafa,Supyoshi East,Agbzatu North,Agbzatu State,Public,7.721971,7.363033,7.721971,plain,7.363033,plain,ok,,7.721971,7.363033,1.0,1.0,2.0,0.0,1.0,16.2,56.0,both,7.721971,7.363033,mif_consistent_with_register,
HF00738,Wurnuni Primary Health Centre,Primary Health Centre,Enumitu,Agbkotu-South,Uzojina North,Uzojina State,Faith-based,8.282804,7.870243,8.282804,plain,7.870243,plain,ok,,8.282804,7.870243,2.0,8.0,4.0,2.0,0.0,45.7,7.0,both,8.282804,7.870243,mif_consistent_with_register,
HF01092,Uzoshama Health Post,Health Post,Hansasa,Baumiru LGA,Supwasa South,Supwasa State,Public,8.890092,11.167532,8.890092,plain,11.167532,plain,ok,,8.890092,11.167532,0.0,1.0,2.0,0.0,0.0,4.6,52.0,both,8.890092,11.167532,mif_consistent_with_register,
HF00779,Ibamino Primary Health Centre,Primary Health Centre,Banlama,Nassako-Central ,Uzojina North,Uzojina State,Public,8.391328,7.593854,8.391328,plain,7.593854,plain,ok,,8.391328,7.593854,0.0,6.0,3.0,2.0,1.0,27.2,28.0,both,8.391328,7.593854,mif_consistent_with_register,
HF00484,Daitsifa Health Post,Health Post,Shabafa,Tivsano-North,Tivbetu North,Tivbetu State,Private,8.195867,10.462858,8.195867,plain,10.462858,plain,ok,,8.195867,10.462858,1.0,1.0,2.0,0.0,0.0,12.9,63.0,both,8.195867,10.462858,mif_consistent_with_register,
HF00837,Malbami Primary Health Centre,Primary Health Centre,Supriyi,Dutkeni,Uzojina Central,Uzojina State,Private,9.648378,8.47573,9.648378,plain,8.47573,plain,ok,,9.648378,8.47573,0.0,0.0,6.0,2.0,1.0,18.5,38.0,both,9.648378,8.47573,mif_consistent_with_register,
HF00964,Ngengoru Cottage Hospital,Cottage Hospital,Kattino,Ibangosa,Supwasa North,Supwasa State,Public,9.421029,10.243308,9.421029,plain,10.243308,plain,ok,,9.421029,10.243308,1.0,0.0,6.0,2.0,1.0,26.7,11.0,both,9.421029,10.243308,mif_consistent_with_register,
HF00376,Funwafa Primary Health Centre,Primary Health Centre,Gwomali,Dutzama,Agbzatu Central,Agbzatu State,Public,7.06,7.56,7.06,plain,7.56,plain,ok,,7.064419,7.560213,1.0,3.0,2.0,1.0,1.0,24.1,32.0,both,7.064419,7.560213,mif_consistent_with_register,
HF00842,Hanrade Comprehensive Health Centre,Comprehensive Health Centre,Agbzali,Dutkeni,Uzojina Central,Uzojina State,Public,9.896609,8.483445,9.896609,plain,8.483445,plain,ok,,9.896609,8.483445,4.0,12.0,5.0,1.0,1.0,68.5,3.0,both,9.896609,8.483445,mif_consistent_with_register,
HF00299,Funyofa Primary Health Centre,Primary Health Centre,Loknuri,Hanraja,Agbzatu North,Agbzatu State,Private,7.485282,7.903418,7.485282,plain,7.903418,plain,ok,,7.485282,7.903418,2.0,4.0,4.0,1.0,2.0,40.3,15.0,both,7.485282,7.903418,mif_consistent_with_register,
HF00827,Birbeyi Comprehensive Health Centre,Comprehensive Health Centre,Tivlano,Yeltsina LGA,Uzojina Central,Uzojina State,Private,9.455965,8.894234,9.455965,plain,8.894234,plain,ok,,9.455965,8.894234,1.0,8.0,8.0,2.0,2.0,49.3,12.0,both,9.455965,8.894234,mif_consistent_with_register,
HF00946,Bandeno General Hospital,General Hospital,Uzotsija,Adekeni,Supwasa North,Supwasa State,Public,9.604945,10.891036,9.604945,plain,10.891036,plain,ok,,9.604945,10.891036,0.0,17.0,4.0,5.0,0.0,45.1,6.0,both,9.604945,10.891036,mif_consistent_with_register,
HF00899,Maltita Health Post,Health Post,Funkotu,Hansatu,Uzojina South,Uzojina State,Private,8.694335,9.05162,8.694335,plain,9.05162,plain,ok,,8.694335,9.05162,0.0,1.0,2.0,0.0,0.0,4.6,72.0,both,8.694335,9.05162,mif_consistent_with_register,
HF00306,Bauluni Primary Health Centre,Primary Health Centre,Tivjija,Hanraja,Agbzatu North,Agbzatu State,Public,7.534055,7.778562,7.534055,plain,7.778562,plain,ok,,7.534055,7.778562,1.0,5.0,3.0,1.0,0.0,26.2,35.0,both,7.534055,7.778562,mif_consistent_with_register,
HF01250,Katbefa Primary Health Centre,Primary Health Centre,Okebawo,Daibama,Agbkeko Central,Agbkeko State,Public,9.342473,9.818916,9.342473,plain,9.818916,plain,ok,,9.342473,9.818916,0.0,0.0,2.0,0.0,1.0,5.9,65.0,both,9.342473,9.818916,mif_consistent_with_register,
HF01044,Lokriri Primary Health Centre,Primary Health Centre,Funnuta,JOSMIBA,Supwasa Central,Supwasa State,Public,10.813933,10.433058,10.813933,plain,10.433058,plain,ok,,10.813933,10.433058,0.0,2.0,7.0,2.0,1.0,23.9,62.0,both,10.813933,10.433058,mif_consistent_with_register,
HF00044,Banzano Primary Health Centre,Primary Health Centre,Tamyowa,Irolufa,Kukrima North,Kukrima State,Faith-based,5.978349,9.791278,5.978349,plain,9.791278,plain,ok,,5.978349,9.791278,2.0,4.0,0.0,1.0,1.0,31.9,28.0,both,5.978349,9.791278,mif_consistent_with_register,
HF00122,Yelngona Health Post,Health Post,Wurdesa,AGBJIDE,Kukrima Central,Kukrima State,Public,6.775384,9.284507,6.775384,plain,9.284507,plain,ok,,6.775384,9.284507,0.0,1.0,2.0,1.0,0.0,8.4,57.0,both,6.775384,9.284507,mif_consistent_with_register,
HF01161,Ibanashi Primary Health Centre,Primary Health Centre,Tamsashi,Jostile,Agbkeko North,Agbkeko State,Public,9.972627,9.334659,9.972627,plain,9.334659,plain,ok,,9.972627,9.334659,0.0,1.0,2.0,1.0,0.0,8.4,43.0,both,9.972627,9.334659,mif_consistent_with_register,
HF01068,Okedele Health Post,Health Post,Hantsishi,Okeyoru-South,Supwasa Central,Supwasa State,Public,9.910485,10.873512,9.910485,plain,10.873512,plain,ok,,9.910485,10.873512,0.0,0.0,1.0,0.0,1.0,4.6,96.0,both,9.910485,10.873512,mif_consistent_with_register,
HF00715,Joszasa Health Post,Health Post,Maldule,Tivrafa-West ,Uzojina North,Uzojina State,Private,9.238574,7.753521,9.238574,plain,7.753521,plain,ok,,9.238574,7.753521,1.0,0.0,2.0,1.0,0.0,14.5,51.0,both,9.238574,7.753521,mif_consistent_with_register,
HF00697,Dutyodu Health Post,Health Post,Dutrama,Adekowo,Tivbetu South,Tivbetu State,Public,8.398191,11.523169,8.398191,plain,11.523169,plain,ok,,8.398191,11.523169,0.0,2.0,1.0,0.0,0.0,5.4,73.0,both,8.398191,11.523169,mif_consistent_with_register,
HF00574,Uzorasa Primary Health Centre,Primary Health Centre,Adewadu,Dutwano,Tivbetu Central,Tivbetu State,Public,7.546526,11.218139,7.546526,plain,11.218139,plain,ok,,7.546526,11.218139,1.0,5.0,8.0,2.0,2.0,43.0,14.0,both,7.546526,11.218139,mif_consistent_with_register,
HF01251,Zamzadu Comprehensive Health Centre,Comprehensive Health Centre,Okebawo,Daibama,Agbkeko Central,Agbkeko State,Public,9.312411,9.888199,9.312411,plain,9.888199,plain,ok,,9.312411,9.888199,4.0,6.0,14.0,0.0,0.0,60.4,10.0,both,9.312411,9.888199,mif_consistent_with_register,
HF00471,Soknumi Cottage Hospital,Cottage Hospital,Sokmimi,Ngetija,Agbzatu South,Agbzatu State,Public,7.405006,9.209063,7.405006,plain,9.209063,plain,ok,,7.405006,9.209063,0.0,9.0,3.0,3.0,6.0,43.8,12.0,both,7.405006,9.209063,mif_consistent_with_register,
HF00292,Agbkewa Health Post,Health Post,Suplali,Supyoshi-East,Agbzatu North,Agbzatu State,Public,7.988569,7.28424,7.988569,plain,7.28424,plain,ok,,7.988569,7.28424,0.0,1.0,2.0,0.0,0.0,4.6,85.0,both,7.988569,7.28424,mif_consistent_with_register,
HF00699,Ekerashi Primary Health Centre,Primary Health Centre,Sokshano,Adekowo,Tivbetu South,Tivbetu State,Public,8.656894,11.580592,8.656894,plain,11.580592,plain,ok,,8.656894,11.580592,0.0,7.0,11.0,1.0,1.0,35.7,25.0,both,8.656894,11.580592,mif_consistent_with_register,
HF00624,Umubawa Primary Health Centre,Primary Health Centre,Supsani,Daidefa,Tivbetu Central,Tivbetu State,Public,6.974772,10.978302,6.974772,plain,10.978302,plain,ok,,6.974772,10.978302,1.0,3.0,1.0,0.0,0.0,15.7,46.0,both,6.974772,10.978302,mif_consistent_with_register,
HF00034,Birtsina Cottage Hospital,Cottage Hospital,Baulako,Riylude-North,Kukrima North,Kukrima State,Public,6.400693,9.619628,6.400693,plain,9.619628,plain,ok,,6.400693,9.619628,8.0,14.0,18.0,4.0,6.0,100.0,1.0,both,6.400693,9.619628,mif_consistent_with_register,
HF00686,Hanyona Primary Health Centre,Primary Health Centre,Yobbana,Olujiwa,Tivbetu South,Tivbetu State,Public,8.357013,10.860141,8.357013,plain,10.860141,plain,ok,,8.357013,10.860141,2.0,5.0,1.0,3.0,0.0,39.4,20.0,both,8.357013,10.860141,mif_consistent_with_register,
HF00001,Shalude Primary Health Centre,Primary Health Centre,Ekeluno,Maltsimi,Kukrima North,Kukrima State,Public,6.067307,9.559098,6.067307,plain,9.559098,plain,ok,,6.067307,9.559098,0.0,5.0,1.0,1.0,3.0,25.4,37.0,both,6.067307,9.559098,mif_consistent_with_register,
HF00939,Dutwaja Primary Health Centre,Primary Health Centre,Funngoru,ADEKENI,Supwasa North,Supwasa State,Public,9.33108,10.880202,9.33108,plain,10.880202,plain,ok,,9.33108,10.880202,0.0,1.0,3.0,1.0,0.0,9.7,26.0,both,9.33108,10.880202,mif_consistent_with_register,
HF01160,Malshadu Health Post,Health Post,Josngoni,Jostile,Agbkeko North,Agbkeko State,Public,10.049445,9.550277,10.049445,plain,9.550277,plain,ok,,,,,,,,,,,left_only,10.049445,9.550277,register,
HF01328,Zamnasa Health Post,Health Post,Ngejile,Gwodewo,Agbkeko South,Agbkeko State,Public,10.685615,9.807173,10.685615,plain,9.807173,plain,ok,,10.685615,9.807173,0.0,2.0,0.0,0.0,0.0,4.2,60.0,both,10.685615,9.807173,mif_consistent_with_register,
HF00226,Tivraba Comprehensive Health Centre,Comprehensive Health Centre,Wurlawo,Enumade-West LGA,Kukrima South,Kukrima State,Private,6.627348,10.299467,6.627348,plain,10.299467,plain,ok,,6.627348,10.299467,3.0,3.0,18.0,6.0,2.0,72.6,5.0,both,6.627348,10.299467,mif_consistent_with_register,
HF01215,Zammaru Primary Health Centre,Primary Health Centre,Birriwa,Yobrifa-West,Agbkeko Central,Agbkeko State,Public,9.027722,9.590209,9.027722,plain,9.590209,plain,ok,,9.027722,9.590209,0.0,5.0,9.0,1.0,0.0,25.7,36.0,both,9.027722,9.590209,mif_consistent_with_register,
HF01246,Enudeta Primary Health Centre,Primary Health Centre,Shashafa,Daibama,Agbkeko Central,Agbkeko State,Faith-based,9.22915,10.047339,9.22915,plain,10.047339,plain,ok,,9.22915,10.047339,2.0,1.0,5.0,1.0,2.0,35.3,28.0,both,9.22915,10.047339,mif_consistent_with_register,
HF00244,Ibamali Cottage Hospital,Cottage Hospital,Zamngono,Yobkosa South,Agbzatu North,Agbzatu State,Public,7.272686,7.674971,7.272686,plain,7.674971,plain,ok,,7.272686,7.674971,0.0,3.0,11.0,1.0,3.0,34.1,19.0,both,7.272686,7.674971,mif_consistent_with_register,
HF00267,Enuwadu Primary Health Centre,Primary Health Centre,Gwoyota,Agbmita,Agbzatu North,Agbzatu State,Public,8.100179,8.355854,8.100179,plain,8.355854,plain,ok,,8.100179,8.355854,2.0,2.0,2.0,1.0,0.0,26.9,32.0,both,8.100179,8.355854,mif_consistent_with_register,
HF00886,Ibajiyi Health Post,Health Post,Umurifa,Uzorisa,Uzojina South,Uzojina State,Public,8.607114,9.238834,8.607114,plain,9.238834,plain,ok,,8.607114,9.238834,0.0,1.0,2.0,1.0,1.0,11.7,54.0,both,8.607114,9.238834,mif_consistent_with_register,
HF00787,Dutlule Health Post,Health Post,Ngemiyi,Nassako-Central,Uzojina North,Uzojina State,Public,8.518181,7.4617,8.518181,plain,7.4617,plain,ok,,8.518181,7.4617,0.0,2.0,2.0,0.0,0.0,6.7,77.0,both,8.518181,7.4617,mif_consistent_with_register,
HF01253,Birkoyi Comprehensive Health Centre,Comprehensive Health Centre,Birjili,Daibama,Agbkeko Central,Agbkeko State,Public,9.465921,9.884009,9.465921,plain,9.884009,plain,ok,,9.465921,9.884009,0.0,8.0,2.0,0.0,0.0,19.2,47.0,both,9.465921,9.884009,mif_consistent_with_register,
HF00945,Riybale Primary Health Centre,Primary Health Centre,Agbjisa,Adekeni,Supwasa North,Supwasa State,Public,9.527539,10.909523,9.527539,plain,10.909523,plain,ok,,9.527539,10.909523,0.0,3.0,3.0,0.0,1.0,13.4,22.0,both,9.527539,10.909523,mif_consistent_with_register,
HF01073,Okengowo Health Post,Health Post,Baurima,Okeyoru-South,Supwasa Central,Supwasa State,Private,10.122635,10.807329,10.122635,plain,10.807329,plain,ok,,10.122635,10.807329,0.0,2.0,2.0,0.0,0.0,6.7,91.0,both,10.122635,10.807329,mif_consistent_with_register,
